program,signals,p_int_given_signal_mean,p_int_given_signal_std,p_int_given_signal_count,p_int_given_nosignal_mean,p_int_given_nosignal_std,p_int_given_nosignal_count,pct_matches_from_signal_mean,pct_matches_from_signal_std,pct_matches_from_signal_count,pct_match_from_nosignal_mean,pct_match_from_nosignal_std,pct_match_from_nosignal_count,reviews_per_program_mean,reviews_per_program_std,reviews_per_program_count,unfilled_positions_mean,unfilled_positions_std,unfilled_positions_count,p1_a1,p1_a2,p1_a3,p1_a4,p1_a5,p1_a6,p1_a7,p1_a8,p1_a9,p1_a10,p2_a1,p2_a2,p2_a3,p2_a4,p2_a5,p2_a6,p2_a7,p2_a8,p2_a9,p2_a10,p3_a1,p3_a2,p3_a3,p3_a4,p3_a5,p3_a6,p3_a7,p3_a8,p3_a9,p3_a10,p4_a1,p4_a2,p4_a3,p4_a4,p4_a5,p4_a6,p4_a7,p4_a8,p4_a9,p4_a10,p5_a1,p5_a2,p5_a3,p5_a4,p5_a5,p5_a6,p5_a7,p5_a8,p5_a9,p5_a10,p6_a1,p6_a2,p6_a3,p6_a4,p6_a5,p6_a6,p6_a7,p6_a8,p6_a9,p6_a10,p7_a1,p7_a2,p7_a3,p7_a4,p7_a5,p7_a6,p7_a7,p7_a8,p7_a9,p7_a10,p8_a1,p8_a2,p8_a3,p8_a4,p8_a5,p8_a6,p8_a7,p8_a8,p8_a9,p8_a10,p9_a1,p9_a2,p9_a3,p9_a4,p9_a5,p9_a6,p9_a7,p9_a8,p9_a9,p9_a10,p10_a1,p10_a2,p10_a3,p10_a4,p10_a5,p10_a6,p10_a7,p10_a8,p10_a9,p10_a10,p_int_given_signal_ci,p_int_given_signal_lower,p_int_given_signal_upper,p_int_given_nosignal_ci,p_int_given_nosignal_lower,p_int_given_nosignal_upper,pct_matches_from_signal_ci,pct_matches_from_signal_lower,pct_matches_from_signal_upper,pct_match_from_nosignal_ci,pct_match_from_nosignal_lower,pct_match_from_nosignal_upper,reviews_per_program_ci,reviews_per_program_lower,reviews_per_program_upper,unfilled_positions_ci,unfilled_positions_lower,unfilled_positions_upper,expect_int_per_signal_mean,expect_int_per_signal_ci,expect_int_per_signal_lower,expect_int_per_signal_upper
Anesthesiology,1,0.9997172150770506,0.0005761500484664471,50,0.132152025485285,0.021376152763265183,50,0.999654397937259,0.0008017630658795706,50,0.000345602062741018,0.0008017630658795431,50,639.2925170365911,64.34902000450023,50,0.0,0.0,50,0.41016907396598745,0.39231669028122085,0.19734182195968814,0.0,0.000172413793103448,0.0,0.0,0.0,0.0,0.0,0.3993668661061372,0.3968154264786147,0.20381770741524805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1854050065299144,0.18877667224561775,0.19465742212471818,0.21733870045038162,0.21364898653951683,8.5106382978722e-05,0.0,8.8105726872246e-05,0.0,0.0,0.0,0.0,0.20287933917753206,0.3957894319174997,0.40133122890496814,0.0,0.0,0.0,0.0,0.0,0.0,9.9009900990098e-05,0.1981448418669044,0.38726466180303926,0.3958555783191056,0.007553035445595118,0.007557578550755261,0.003525294113610082,0.0,0.0,0.0,0.0,8.695652173913001e-05,9.9009900990098e-05,0.0,0.3976580583385665,0.4046972795796745,0.19737248876247804,8.6206896551724e-05,0.0,0.0,0.0,8.9285714285714e-05,0.0,0.0,0.40190845224592076,0.4022715085489046,0.19573075349088886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859247698514077,0.18410086971398384,0.20326345043936858,0.2153767957746754,0.2113341142205643,0.0,0.0,0.0,0.0,0.0,8.695652173913001e-05,0.0,0.19779759104183114,0.4059990136564916,0.3961164387799381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19974669887993393,0.39796768419055106,0.4022856169295149,0.00015970064565062043,0.9995575144314,0.9998769157227012,0.005925167249237071,0.12622685823604793,0.1380771927345221,0.0002222373835090375,0.99943216055375,0.999876635320768,0.00022223738350902987,0.0001233646792319881,0.0005678394462500479,17.836638335893237,621.4558787006979,657.1291553724843,0.0,0.0,0.0,0.9997172150770506,0.00015970064565062043,0.9995575144314,0.9998769157227012
Anesthesiology,2,0.992081597841231,0.006253868421891446,50,0.10076225507018749,0.022306735859512185,50,1.0,0.0,50,0.0,0.0,50,603.3667065479534,57.92652782645648,50,0.08,0.4444671196029728,50,0.4002618386133665,0.40210982053090455,0.19762834085572892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939820408500732,0.40093663480837394,0.2050813243415527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18842978917734451,0.18882785615381942,0.19503131435605475,0.21322238444128408,0.21448865587149704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028306431842992,0.39379600894073524,0.4033733478749654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19684237354975997,0.38830177912861485,0.3977256115592899,0.0070114372299173765,0.007155437485555816,0.00296336104686197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40094000305046934,0.39316521808265054,0.2058947788668801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40087959690003705,0.39644361451569454,0.20267678858426827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841851479174431,0.18984070194565192,0.19725342199620813,0.21508969400169278,0.21363103413900394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19485103567401432,0.40559858511751523,0.3995503792084704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20293660473005817,0.40145749983290097,0.3956058954370408,0.0017334838857489987,0.990348113955482,0.99381508172698,0.006183111723420092,0.0945791433467674,0.10694536679360758,0.0,1.0,1.0,0.0,0.0,0.0,16.05641432957802,587.3102922183754,619.4231208775315,0.1232,-0.0432,0.2032,1.984163195682462,0.0034669677714979975,1.980696227910964,1.98763016345396
Anesthesiology,3,0.9598768835793128,0.02217452490826636,50,0.07343560373491365,0.02505863617539125,50,1.0,0.0,50,0.0,0.0,50,516.5053301066127,36.75102487645861,50,0.02,0.14142135623730948,50,0.4006699749546949,0.39840959084731703,0.200920434197988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39626227187612606,0.40199599819878573,0.20174172992508815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898866441780655,0.1885991435625307,0.19648248637059837,0.2076844457666917,0.21734728012211352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20048409547158386,0.40846225567648103,0.39105364885193494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19728702192520334,0.398247558051586,0.3847015759575612,0.008119043450464478,0.008322182953297065,0.003322617661887758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4064763103228837,0.39089542257273185,0.2026282671043843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047492210779019,0.39896792249327667,0.1962828564288213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17938947727529758,0.1894003658639241,0.20124867335405797,0.2139220936406591,0.21603938986606114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20692820437559178,0.39714198394934513,0.395929811675063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010371636533641,0.4036678233510526,0.39622846028361086,0.006146464717432258,0.9537304188618805,0.9660233482967451,0.006945899574227027,0.06648970416068661,0.08038150330914068,0.0,1.0,1.0,0.0,0.0,0.0,10.186864371034156,506.31846573557857,526.6921944776469,0.039199999999999985,-0.019199999999999984,0.05919999999999999,2.8796306507379383,0.018439394152296774,2.8611912565856414,2.8980700448902352
Anesthesiology,4,0.9059028971229455,0.03898294721725985,50,0.04836976875904338,0.020133516209738665,50,1.0,0.0,50,0.0,0.0,50,414.0228995228278,37.267549786419096,50,0.1,0.5050762722761054,50,0.29734711866068103,0.2959872770025867,0.19754561470970816,0.10809727494956357,0.10102271467746034,0.0,0.0,0.0,0.0,0.0,0.2880464795495871,0.29331004690720697,0.19945641913283954,0.10511654019416611,0.11407051421620011,0.0,0.0,0.0,0.0,0.0,0.17776030159072578,0.16958245103077868,0.17130348800335382,0.16401153957655965,0.16525764741106655,0.0596522461032857,0.06398962091941404,0.028442705364815444,0.0,0.0,0.08148224442728187,0.08359852461653258,0.14032023809767505,0.19773751191277442,0.20398121445754047,0.12238299229526396,0.11346434122641241,0.057032932966518964,0.0,0.0,0.0838911497164632,0.08311892180106838,0.13733714295999302,0.19348308859294044,0.18414240076507582,0.130450308114831,0.11920707073827541,0.06246731941255015,0.003463504423865394,0.00243909347493685,0.0,0.0,0.03858851244154979,0.0772038644443452,0.08015084417968349,0.20075792073869508,0.2013938898690332,0.16059833061935605,0.12170306896110922,0.11960356874622766,0.0,0.0,0.042178936455156545,0.08409001774222417,0.08021083726372798,0.18987561715195153,0.19910105186980906,0.15568755334281303,0.12462651344600507,0.12422947272831227,0.0,0.0,0.017839054218167002,0.037487740495920754,0.04062634079233373,0.13285541267204948,0.1316144824128227,0.18619606691858567,0.22598923309265262,0.2273916693974677,0.0,0.0,0.0,0.0,0.0,0.09004658177645615,0.08428921682490521,0.20680401305400944,0.30830793447807864,0.31055225386655033,0.0,0.0,0.0,0.0,0.0,0.09426916399973054,0.0968334495172957,0.20124917943612342,0.30360602711497553,0.30404217993187466,0.010805521680560985,0.8950973754423844,0.9167084188035065,0.00558072596968591,0.04278904278935747,0.05395049472872929,0.0,1.0,1.0,0.0,0.0,0.0,10.330037771496212,403.6928617513316,424.352937294324,0.13999999999999999,-0.03999999999999998,0.24,3.623611588491782,0.04322208672224394,3.5803895017695377,3.666833675214026
Anesthesiology,5,0.8290783837879825,0.05754929666523136,50,0.029636972628186174,0.015926729288716437,50,1.0,0.0,50,0.0,0.0,50,312.8859616977144,43.08433405141622,50,0.0,0.0,50,0.31955529788246095,0.3190146416610516,0.1982421569291033,0.0823801486499225,0.08080775487746154,0.0,0.0,0.0,0.0,0.0,0.3134826428943007,0.3045941122697732,0.1941267528524339,0.09605988852988823,0.09173660345360385,0.0,0.0,0.0,0.0,0.0,0.17030627144329677,0.17271422263639696,0.18012881683113363,0.173929470193527,0.1837930486608691,0.04598335871912863,0.048638103030009414,0.024506708485638243,0.0,0.0,0.0657631686304008,0.061564311933968614,0.1533387978744423,0.24580756703991719,0.23721253116337387,0.0977958595495233,0.09174519338889586,0.046772570419477806,0.0,0.0,0.0655602371563513,0.06836383931605111,0.14928498156341555,0.22503861707659095,0.2301125257325568,0.10357559292685231,0.10384919540794053,0.05111760208338779,0.001913765182054504,0.001183643554798796,0.0,0.0,0.029383682897265548,0.06314446043989248,0.06225043257015862,0.24180051478759343,0.24479779831137038,0.17141381142722886,0.0908566454033021,0.09635265416318826,0.0,0.0,0.03259061138599842,0.06679068937910826,0.06094016908724502,0.23638055080706485,0.23647267753552131,0.16623390504206625,0.10053583273238997,0.10005556403060557,0.0,0.0,0.01613824089145167,0.028260123547145518,0.03287669331211035,0.14008565382231603,0.14527901587351078,0.18080274898338858,0.22742071396803606,0.22913680960204072,0.0,0.0,0.0,0.0,0.0,0.06365432197475741,0.06938343402331773,0.20119070378420167,0.328501872860247,0.33726966735747593,0.0,0.0,0.0,0.0,0.0,0.07946168277539996,0.07323516629327917,0.20224943916819565,0.3215842465165802,0.32346946524654485,0.015951851186404572,0.813126532601578,0.845030234974387,0.004414664126612126,0.02522230850157405,0.0340516367547983,0.0,1.0,1.0,0.0,0.0,0.0,11.942368110099851,300.94359358761454,324.8283298078142,0.0,0.0,0.0,4.145391918939913,0.07975925593202286,4.065632663007889,4.225151174871935
Anesthesiology,6,0.7379516670892728,0.07063049442107282,50,0.016228562786898,0.013128411744853677,50,1.0,0.0,50,0.0,0.0,50,244.02397456578208,31.570804416929835,50,0.0,0.0,50,0.32887980909048814,0.3247412749024187,0.1997607963133832,0.07390759165541093,0.07271052803829885,0.0,0.0,0.0,0.0,0.0,0.3181120392131654,0.32460624447192266,0.20256170157420997,0.07611413303600098,0.07860588170470088,0.0,0.0,0.0,0.0,0.0,0.1742981715364231,0.178255137881212,0.1778623015000037,0.18700440195987247,0.18566022378686642,0.039760991544940685,0.03829950569985951,0.01885926609082173,0.0,0.0,0.05256081201586918,0.05330083891545215,0.1626564127765736,0.26234235286905117,0.2755427545644057,0.07556781137740112,0.08012941511821721,0.037899602363029514,0.0,0.0,0.05623878615337662,0.052748869149560305,0.15388365365272802,0.25807940707795185,0.24466075119475952,0.09260408897647171,0.08872801134804988,0.04870808424432914,0.0020180849286726378,0.002330263274100016,0.0,0.0,0.025415559035474527,0.04790436058408077,0.05198614022422869,0.2762601770184738,0.2684728339901527,0.17799607663786787,0.07545628384117611,0.0765085686685452,0.0,0.0,0.025952358146020583,0.05832502210234997,0.05534807353596594,0.2530726536814115,0.265103805863925,0.17528107042637217,0.08293875507850178,0.08397826116545269,0.0,0.0,0.014462652226481292,0.02526744165579279,0.02684590760059844,0.14572512542491478,0.14619934533695944,0.1873240003977498,0.22485176144974162,0.22932376590776155,0.0,0.0,0.0,0.0,0.0,0.05690329161965298,0.059499312637736494,0.19900519114748086,0.34792541703325425,0.33666678756187524,0.0,0.0,0.0,0.0,0.0,0.06204452366433638,0.06633656158455693,0.20180782961434462,0.3243197783032245,0.3454913068335374,0.01957777421297009,0.7183738928763027,0.757529441302243,0.0036390100766300983,0.012589552710267902,0.0198675728635281,0.0,1.0,1.0,0.0,0.0,0.0,8.750980517164313,235.27299404861776,252.7749550829464,0.0,0.0,0.0,4.427710002535637,0.11746664527782053,4.310243357257816,4.545176647813458
Anesthesiology,7,0.6783698408771659,0.07667486376384133,50,0.010046128593665493,0.0077425220523378215,50,1.0,0.0,50,0.0,0.0,50,210.01028801441976,24.614451905791885,50,0.02,0.1414213562373095,50,0.34150376290597495,0.3420051039608236,0.19833603098951716,0.06209682577888932,0.05605827636479479,0.0,0.0,0.0,0.0,0.0,0.3197144161629947,0.33725176077737545,0.2043744009258973,0.0666690289472731,0.07199039318645935,0.0,0.0,0.0,0.0,0.0,0.17501267570692292,0.1681216426230612,0.18152687587285807,0.18459440204206295,0.20157707296908597,0.03720644348342942,0.03419261687003181,0.017768270432547334,0.0,0.0,0.04512472877401491,0.04795019421537787,0.16330147469969727,0.2827892375548457,0.28547051099421344,0.0632305574595418,0.077089874415526,0.03504342188678275,0.0,0.0,0.05181730088741115,0.05146974606142254,0.1584842921173998,0.2669392748042914,0.26419053103975787,0.08194747708474981,0.08380043789122009,0.03820970426439554,0.001893641989371862,0.001247593859979576,0.0,0.0,0.020496748310911066,0.04394731486330358,0.0416763053790096,0.29313555871208274,0.2872472593178345,0.18020595228235645,0.07075285460297405,0.06253800653152769,0.0,0.0,0.02107396708703794,0.0442145481006364,0.046702731536492015,0.28337465041379867,0.280266538335932,0.1778599629957459,0.07142257680476677,0.07508502472558995,0.0,0.0,0.011374832384174704,0.022063926659655123,0.01974021414671948,0.14851702209579926,0.15272052630152472,0.1849790569917425,0.2321132636689947,0.2284911577513892,0.0,0.0,0.0,0.0,0.0,0.045569036861196885,0.04897663034998799,0.19465852927241667,0.3564516857672048,0.35434411774919355,0.0,0.0,0.0,0.0,0.0,0.05885821237455858,0.05180355719462785,0.2014192595145457,0.34370544413088416,0.3442135267853835,0.02125318791667502,0.6571166529604908,0.699623028793841,0.0021461176199042277,0.007900010973761265,0.012192246213569721,0.0,1.0,1.0,0.0,0.0,0.0,6.822777976248027,203.18751003817172,216.8330659906678,0.0392,-0.0192,0.0592,4.748588886140161,0.14877231541672514,4.599816570723435,4.897361201556887
Anesthesiology,8,0.5892083772449541,0.0774458323791712,50,0.004794751327653234,0.005205732100537349,50,1.0,0.0,50,0.0,0.0,50,200.67335441247508,14.17948679008008,50,0.06,0.4242640687119286,50,0.2974177965185061,0.29587478134983647,0.19567189960682005,0.10414734253255516,0.10688817999228215,0.0,0.0,0.0,0.0,0.0,0.27948574549644073,0.2898344662978536,0.20858971120578995,0.1146614920003354,0.10742858499958018,0.0,0.0,0.0,0.0,0.0,0.17341381880114082,0.17772287333481426,0.16955830529626326,0.15949569090592713,0.16736584542724742,0.06154764943853021,0.061345199990108956,0.029550616805967603,0.0,0.0,0.08407547928305065,0.08258541362874748,0.13607236128002476,0.19834140791579094,0.19882219666337658,0.11858095598726529,0.11792701131207242,0.0635951739296716,0.0,0.0,0.08700520666467726,0.08269153521154875,0.13717265987062036,0.1907965702186503,0.18928096240991807,0.1239423550217614,0.1238043440655265,0.0604739004023475,0.0026093698795685797,0.002223096255380926,0.0,0.0,0.03986269023053175,0.07829759753267314,0.07796166360949053,0.20490642162291675,0.1986845477418169,0.16402419483317068,0.12084627897189369,0.11541660545750626,0.0,0.0,0.04210912223125016,0.07733912334899676,0.08354581387559958,0.19521810642332266,0.20111050595050842,0.1634557925754874,0.11757840142005885,0.11964313417477589,0.0,0.0,0.020904797228740203,0.03998287602269969,0.04159988639863987,0.12978530338995306,0.1318051748250026,0.18247601956649986,0.2212730367797719,0.23217290578869257,0.0,0.0,0.0,0.0,0.0,0.08939756426123954,0.08435969183973197,0.2071603942938718,0.30627799150050355,0.312804358104653,0.0,0.0,0.0,0.0,0.0,0.1012396555722024,0.10148279520790662,0.18894082544898658,0.30973103540172175,0.2986056883691825,0.02146688951397987,0.5677414877309742,0.610675266758934,0.0014429553199775361,0.0033517960076756984,0.00623770664763077,0.0,1.0,1.0,0.0,0.0,0.0,3.9303532151001934,196.7430011973749,204.60370762757526,0.11760000000000002,-0.057600000000000026,0.17760000000000004,4.713667017959633,0.17173511611183895,4.541931901847794,4.885402134071472
Anesthesiology,9,0.5489729871108705,0.06625433105772341,50,0.0025002916017489874,0.0025856100386149007,50,1.0,0.0,50,0.0,0.0,50,204.32467024200824,15.574395537141884,50,0.16,0.8171628369185765,50,0.3079502782010936,0.3088790936655817,0.19814491066070783,0.08983492095863008,0.0951907965139866,0.0,0.0,0.0,0.0,0.0,0.29994737290226015,0.30408291521623043,0.19902640944751632,0.09778153026910523,0.0991617721648877,0.0,0.0,0.0,0.0,0.0,0.16694461258348295,0.17464594179706958,0.17393213733061366,0.16658630159505175,0.17392542395795466,0.05631529130781893,0.06031493392492318,0.02733535750308504,0.0,0.0,0.07332058383172321,0.07221075366784842,0.15047258052798415,0.21874035019639712,0.22116636744584728,0.10833209262395664,0.10446493945105653,0.05129233225518633,0.0,0.0,0.0802752143597652,0.07249793051045232,0.14017542906158012,0.2092075923042591,0.20822148011854977,0.1182155044911362,0.11318338657760402,0.054220611292121544,0.001736488715884662,0.002266362568646778,0.0,0.0,0.03418934702564246,0.06836393246413586,0.07168140642402147,0.22938994026410686,0.22340134595739805,0.16316690936308512,0.10315311776460176,0.1066540007370081,0.0,0.0,0.03584485083467698,0.07218273500655481,0.0694026788638495,0.2158639117429224,0.21504914709764467,0.16298225039570868,0.11232600102920254,0.11634842502944004,0.0,0.0,0.017420429039389812,0.03386525745865725,0.03411344186384779,0.13417415286511952,0.1390747577205465,0.18798113472213795,0.22546009650029433,0.22791072983000654,0.0,0.0,0.0,0.0,0.0,0.0796491226311376,0.07649125612248103,0.19804778577938098,0.3295412178017908,0.3162706176652094,0.0,0.0,0.0,0.0,0.0,0.0821745960290727,0.08656005273785296,0.20375573995453597,0.30850513346758396,0.31900447781095426,0.018364763615366726,0.5306082234955037,0.5673377507262373,0.000716694537588974,0.0017835970641600133,0.0032169861393379615,0.0,1.0,1.0,0.0,0.0,0.0,4.3170021933002545,200.00766804870798,208.6416724353085,0.2265059822609548,-0.0665059822609548,0.3865059822609548,4.940756883997834,0.16528287253830054,4.775474011459534,5.106039756536135
Anesthesiology,10,0.4835374251514093,0.06579577085517624,50,0.001314200874275499,0.001983845169879095,50,1.0,0.0,50,0.0,0.0,50,218.35897861430303,20.967275638433247,50,0.16,0.6180945043652554,50,0.3031999531636359,0.31952703880739736,0.20521835831813373,0.09131467376271349,0.08073997594811928,0.0,0.0,0.0,0.0,0.0,0.31318969763729987,0.31347765953193363,0.1934299246870269,0.0932162263672028,0.08668649177653666,0.0,0.0,0.0,0.0,0.0,0.17884133230487692,0.17475743632629048,0.17435246685563893,0.17792684423747485,0.1741654887117814,0.049738056205651617,0.046630858413166,0.023587516945119437,0.0,0.0,0.05959347435473776,0.06497498151060173,0.15450642426749508,0.232908993012465,0.2475098268813736,0.09296691561038782,0.10287841381848972,0.04466097054444895,0.0,0.0,0.06929438441656319,0.06452526779947672,0.14922164216472414,0.217995595068173,0.23127543026466363,0.10275854923636846,0.1083960132686356,0.052349476072992916,0.00232149427205858,0.001862147436343446,0.0,0.0,0.030640331779409963,0.05931435890888731,0.063849544311624,0.24747174675888384,0.24174321122352718,0.16887106740386154,0.09232620229409207,0.09578353731971373,0.0,0.0,0.031417171919200626,0.06699454342845045,0.06702238836975012,0.24275935903644524,0.2273056447777492,0.16809447130447575,0.09950479363206831,0.09690162753186002,0.0,0.0,0.017904551938928676,0.030187897074119275,0.03120953894489244,0.1403531828976667,0.13811278435512564,0.18174999545570614,0.23509711442099357,0.22538493491256728,0.0,0.0,0.0,0.0,0.0,0.06336433382253988,0.0689552431544756,0.19788931867791898,0.3362549957931647,0.3335361085519007,0.0,0.0,0.0,0.0,0.0,0.0801284020875816,0.07371535614018573,0.1990148957743704,0.32099882713766653,0.3261425188601955,0.0182376572120758,0.4652997679393335,0.5017750823634851,0.0005498938259987091,0.0007643070482767899,0.0018640947002742081,0.0,1.0,1.0,0.0,0.0,0.0,5.81183229248191,212.54714632182112,224.17081090678494,0.17132705565671758,-0.011327055656717572,0.3313270556567176,4.835374251514093,0.18237657212075797,4.6529976793933345,5.017750823634851
