program,signals,p_int_given_signal_mean,p_int_given_signal_std,p_int_given_signal_count,p_int_given_nosignal_mean,p_int_given_nosignal_std,p_int_given_nosignal_count,pct_matches_from_signal_mean,pct_matches_from_signal_std,pct_matches_from_signal_count,pct_match_from_nosignal_mean,pct_match_from_nosignal_std,pct_match_from_nosignal_count,reviews_per_program_mean,reviews_per_program_std,reviews_per_program_count,unfilled_positions_mean,unfilled_positions_std,unfilled_positions_count,p1_a1,p1_a2,p1_a3,p1_a4,p1_a5,p1_a6,p1_a7,p1_a8,p1_a9,p1_a10,p2_a1,p2_a2,p2_a3,p2_a4,p2_a5,p2_a6,p2_a7,p2_a8,p2_a9,p2_a10,p3_a1,p3_a2,p3_a3,p3_a4,p3_a5,p3_a6,p3_a7,p3_a8,p3_a9,p3_a10,p4_a1,p4_a2,p4_a3,p4_a4,p4_a5,p4_a6,p4_a7,p4_a8,p4_a9,p4_a10,p5_a1,p5_a2,p5_a3,p5_a4,p5_a5,p5_a6,p5_a7,p5_a8,p5_a9,p5_a10,p6_a1,p6_a2,p6_a3,p6_a4,p6_a5,p6_a6,p6_a7,p6_a8,p6_a9,p6_a10,p7_a1,p7_a2,p7_a3,p7_a4,p7_a5,p7_a6,p7_a7,p7_a8,p7_a9,p7_a10,p8_a1,p8_a2,p8_a3,p8_a4,p8_a5,p8_a6,p8_a7,p8_a8,p8_a9,p8_a10,p9_a1,p9_a2,p9_a3,p9_a4,p9_a5,p9_a6,p9_a7,p9_a8,p9_a9,p9_a10,p10_a1,p10_a2,p10_a3,p10_a4,p10_a5,p10_a6,p10_a7,p10_a8,p10_a9,p10_a10,p_int_given_signal_ci,p_int_given_signal_lower,p_int_given_signal_upper,p_int_given_nosignal_ci,p_int_given_nosignal_lower,p_int_given_nosignal_upper,pct_matches_from_signal_ci,pct_matches_from_signal_lower,pct_matches_from_signal_upper,pct_match_from_nosignal_ci,pct_match_from_nosignal_lower,pct_match_from_nosignal_upper,reviews_per_program_ci,reviews_per_program_lower,reviews_per_program_upper,unfilled_positions_ci,unfilled_positions_lower,unfilled_positions_upper,expect_int_per_signal_mean,expect_int_per_signal_ci,expect_int_per_signal_lower,expect_int_per_signal_upper
Anesthesiology,1,0.9997746553525957,0.000529058411160138,50,0.05310301580265372,0.008694660056624972,50,0.9998901762274685,0.0003383642284268191,50,0.000109823772531546,0.0003383642284267987,50,1536.7226961210902,169.65652408790325,50,0.36,0.9847821679779477,50,0.8524307932068946,0.14527624362461333,0.002292963168492026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565013484006129,0.14122959314082129,0.002269058458565842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39391889978920724,0.07419228588741682,0.2593613937080654,0.25693540260562736,0.015592018009683127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48445844146816625,0.4905563642568093,0.0249851942750244,0.0,0.0,0.0,0.0,0.0,0.00018771929824561398,0.0,0.48303347723629675,0.4717112176963414,0.02417432842284666,0.01812905877485906,0.0025790133862252378,0.00018518518518518398,0.0,0.0,0.0,0.0,0.0,0.000468703522712784,0.0,0.8520532128794231,0.14326648618041915,0.004211597417444988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537538524562085,0.14384057824461455,0.002405569299176874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39516852993450485,0.07140019253768189,0.25573629514322893,0.265714289629126,0.01198069275545817,0.0,0.0,0.0,0.0,0.0,0.000173673899939722,0.0,0.48319911581059755,0.4911196483094065,0.025507561980056145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885116620176002,0.4896453245269416,0.02184301345545808,0.00014664750974864474,0.999628007842847,0.9999213028623444,0.0024100368097713207,0.050692978992882394,0.05551305261242504,9.378977904917064e-05,0.9997963864484193,0.9999839660065176,9.378977904916497e-05,1.6033993482381025e-05,0.00020361355158071096,47.02638923279733,1489.6963068882928,1583.7490853538875,0.27296769039576824,0.08703230960423175,0.6329676903957682,0.9997746553525957,0.00014664750974864474,0.999628007842847,0.9999213028623444
Anesthesiology,2,0.9922857468778875,0.005510844291013621,50,0.04169223153932748,0.009743769414043743,50,1.0,0.0,50,0.0,0.0,50,1471.7910835207106,164.6178031422704,50,0.36,1.4251387329531344,50,0.9864928378983571,0.013507162101642848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870703643684986,0.1291209177185227,0.000175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674387971010334,0.1977732696971327,0.4237936330517653,0.1109943001500684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676899989297032,0.43131717819721677,0.000992822873079978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20323097325425762,0.7482052429081151,0.02736123777313513,0.02120254606449217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829023551825989,0.01709764481740108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750347403919227,0.124595315931682,0.000369943676395286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668701283499786,0.1990075962184075,0.42222544858439387,0.11189682684721997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569341854889531,0.4300036089608667,0.00065453614960228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037926499405294,0.7659560251044997,0.030251324954970883,0.00152752810434965,0.9907582187735379,0.9938132749822371,0.002700835087379454,0.038991396451948025,0.04439306662670694,0.0,1.0,1.0,0.0,0.0,0.0,45.62972704312516,1426.1613564775855,1517.4208105638356,0.3950283027834841,-0.03502830278348412,0.7550283027834841,1.984571493755775,0.0030550562086993,1.9815164375470757,1.9876265499644743
Anesthesiology,3,0.960338037525517,0.019126488592231483,50,0.028466828958051197,0.008945343827197161,50,1.0,0.0,50,0.0,0.0,50,1252.8667364825344,93.61523545312626,50,1.68,3.033419300568457,50,0.9987744435293558,0.0012255564706442179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069402118060407,0.0930597881939593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271507692228125,0.19455664972250145,0.4959659274644233,0.0379697305849501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5968318704659069,0.4028093851394742,0.000358744394618834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12146723894955835,0.852238647234322,0.009301920495972333,0.016992193320147248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986844054634102,0.0013155945365898381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119012355644827,0.0880987644355172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678786682293376,0.19598469628684712,0.5014820887596251,0.034654546724190084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934155524813552,0.4064943574285546,9.009009009009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11879768762857705,0.87030727258732,0.010895039784102835,0.005301592155270777,0.9550364453702462,0.9656396296807879,0.002479522805860484,0.025987306152190713,0.03094635176391168,0.0,1.0,1.0,0.0,0.0,0.0,25.9488193820221,1226.9179171005123,1278.8155558645565,0.8408209321847311,0.8391790678152689,2.520820932184731,2.881014112576551,0.015904776465812332,2.8651093361107387,2.8969188890423636
Anesthesiology,4,0.9074844825215298,0.03370773908393906,50,0.018818980981493164,0.007587529536407899,50,1.0,0.0,50,0.0,0.0,50,986.9951812150754,90.31688263480139,50,0.42,1.4010200365651961,50,0.9985856214810386,0.0014143785189613962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138116267572977,0.08618837324270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306554305195518,0.5825986242325323,0.1092532300353778,0.001593840536571812,0.0,0.0,0.0,0.0,0.0,0.0,0.08176181225797581,0.7063091901543804,0.2104089070736962,0.001520090513947514,0.0,0.0,0.0,0.0,0.0,0.0,0.08528928178129572,0.7026456293400627,0.2005295618807529,0.010903317310841813,0.0006322096870468019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286169574392285,0.5320920543883111,0.03885578283903233,0.000435205333428026,0.0,0.0,0.0,0.0,0.0,0.0,0.42627753413825814,0.5312534506497582,0.041404233378306364,0.00106478183367725,0.0,0.0,0.0,0.0,0.0,0.0,0.20819297312085958,0.2413151925656053,0.01856038988959404,0.4431209571545724,0.08725764121724561,0.0015528460521228602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371523268548006,0.16002705664904507,0.002820616496154312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311770215680017,0.16439789232501273,0.004425086106985574,0.0,0.0,0.009343308586810291,0.8981411739347195,0.9168277911083401,0.002103155886357721,0.01671582509513544,0.020922136867850886,0.0,1.0,1.0,0.0,0.0,0.0,25.03456262534546,961.96061858973,1012.0297438404208,0.38834294122592217,0.03165705877407782,0.8083429412259222,3.629937930086119,0.037373234347241165,3.592564695738878,3.6673111644333605
Anesthesiology,5,0.811035543056702,0.05259561353951211,50,0.00911635449871913,0.005163759801789015,50,1.0,0.0,50,0.0,0.0,50,633.5604372602228,125.04379425155774,50,0.96,2.166159019545699,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571119928480273,0.042888007151972725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441479491670769,0.5710263651408221,0.08482568569210099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09160041215783553,0.747591734793275,0.16062685757377626,0.000180995475113122,0.0,0.0,0.0,0.0,0.0,0.0,0.08722975181135335,0.7350284772099707,0.16587794235325204,0.010693043384393856,0.00117078524103001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46482117422223385,0.5031640616731553,0.03148053940868975,0.000534224695921038,0.0,0.0,0.0,0.0,0.0,0.0,0.4601195603309654,0.5084389821690611,0.031357423886528075,8.403361344537799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.2213907589261604,0.23257963147762845,0.015274636584082164,0.45336162914371264,0.07472209294340657,0.002671250925009642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529404364144767,0.14312070605693106,0.003938857528592088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559373222582645,0.1417271195805992,0.0023355581611363098,0.0,0.0,0.014578760277826753,0.7964567827788752,0.8256143033345288,0.0014313211923272977,0.007685033306391833,0.010547675691046428,0.0,1.0,1.0,0.0,0.0,0.0,34.66037142534418,598.9000658348787,668.2208086855669,0.6004286468848733,0.35957135311512667,1.5604286468848731,4.05517771528351,0.07289380138913376,3.982283913894376,4.128071516672644
Anesthesiology,6,0.7413498780859566,0.07108625820017449,50,0.005809442283643336,0.004217878895083161,50,1.0,0.0,50,0.0,0.0,50,446.22919433147524,111.70768802544103,50,3.88,5.22802495192584,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9519497111783995,0.04805028882160043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251632205177929,0.572037412306803,0.10269986468784179,9.9502487562188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.073932989569051,0.7330083994862693,0.19296932523039387,8.9285714285714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06970634124922832,0.7189948765925641,0.19912181811024815,0.011648277466641094,0.0005286865813181601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350475562331353,0.5245016590885786,0.03974762127956839,0.0007031633987177261,0.0,0.0,0.0,0.0,0.0,0.0,0.43529556047344753,0.5178986346155978,0.04558421586270301,0.001221589048251578,0.0,0.0,0.0,0.0,0.0,0.0,0.20645871752359565,0.24132609970665064,0.019628201306647438,0.43905341837580436,0.09115147735818814,0.0023820857291135824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391521363742345,0.156973815019632,0.003874048606133436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847296329337957,0.14789867269024465,0.004804997971798275,0.0,0.0,0.01970410548722831,0.7216457725987283,0.761053983573185,0.0011691363814232748,0.004640305902220062,0.00697857866506661,0.0,1.0,1.0,0.0,0.0,0.0,30.96379137567657,415.26540295579866,477.1929857071518,1.4491345831219402,2.43086541687806,5.32913458312194,4.44809926851574,0.11822463292336985,4.32987463559237,4.56632390143911
Anesthesiology,7,0.6460905908055536,0.06400165386010817,50,0.002372283858693142,0.0020289296777404138,50,1.0,0.0,50,0.0,0.0,50,304.0623824336521,70.81229258560708,50,9.8,7.540367554512371,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773263962966092,0.02267360370339084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670862205321844,0.5437792111139871,0.08913456835382845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08001366615097695,0.7698236203878444,0.15016271346117868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07747165265180031,0.7449439575116061,0.16667790109810704,0.010702407105833416,0.00020408163265305999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46438393250530263,0.5053787398393929,0.029985226814968343,0.000252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.4629794409126222,0.5058743973809985,0.030754372923229148,0.00039178878314996004,0.0,0.0,0.0,0.0,0.0,0.0,0.2137830341551346,0.23781719387177014,0.016648284585741517,0.45378219972763795,0.07678169904186664,0.001187588617848958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854701626283786,0.14359769419029317,0.001700679525920838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8621692697616601,0.1338409600817435,0.003989770156596328,0.0,0.0,0.017740353353041572,0.6283502374525121,0.6638309441585952,0.0005623906140029061,0.0018098932446902359,0.002934674472696048,0.0,1.0,1.0,0.0,0.0,0.0,19.62816609323027,284.4342163404218,323.69054852688237,2.0900832519304107,7.70991674806959,11.890083251930411,4.522634135638875,0.12418247347129101,4.398451662167584,4.646816609110166
Anesthesiology,8,0.6114632550595551,0.07286388050343577,50,0.0019870700411743704,0.0017807188339283566,50,1.0,0.0,50,0.0,0.0,50,267.38418680995744,54.135279725973646,50,12.44,8.682988294031366,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508684106429162,0.049131589357083776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3092545078469215,0.6708578163752107,0.019887675777867733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489462059181111,0.8240639432773387,0.11104143613085019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019448735230694018,0.5635787893653922,0.40993984515044035,0.007032630253473348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525867140344546,0.34651705793626797,0.0008962280292773559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35040849479947567,0.6322256266748227,0.017365878525701563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260815992252926,0.3746108993826845,0.050139445732222905,0.5261816956616993,0.006459799300863937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954680187101576,0.045222251922814316,9.7560975609756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6490217513782798,0.34836511018866334,0.002613138433056898,0.0,0.0,0.020196837250957916,0.5912664178085972,0.631660092310513,0.0004935900782400783,0.001493479962934292,0.002480660119414449,0.0,1.0,1.0,0.0,0.0,0.0,15.005533971101302,252.37865283885614,282.38972078105877,2.4068015622398127,10.033198437760188,14.846801562239811,4.891706040476441,0.16157469800766333,4.730131342468778,5.053280738484104
Anesthesiology,9,0.5445880502431847,0.06972321776446187,50,0.0009141644388013737,0.001066855878623463,50,1.0,0.0,50,0.0,0.0,50,237.23350974918856,33.330946548760785,50,16.74,8.768705952512756,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9635004403448698,0.03649955965513006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32302746141335653,0.6605678206058456,0.016404717980797793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06725624089658822,0.8345104027455926,0.0982333563578191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01986157949980066,0.5843845847094216,0.38980818387780714,0.005945651912970502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6612339288827066,0.3377383606819055,0.001027710435387884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528896282325309,0.6283957168493395,0.018714654918129618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997999017824463,0.3708397597221053,0.04930934062947563,0.5262044629555583,0.003666446514615962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536856744255618,0.0463143255744381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6692397209555735,0.3297364668389726,0.001023812205453834,0.0,0.0,0.019326289954259758,0.5252617602889249,0.5639143401974445,0.00029571736231876616,0.0006184470764826075,0.0012098818011201397,0.0,1.0,1.0,0.0,0.0,0.0,9.23886702457408,227.99464272461447,246.47237677376265,2.4305612849710245,14.309438715028975,19.170561284971022,4.901292452188662,0.17393660958833781,4.727355842600324,5.075229061777
Anesthesiology,10,0.4832115426520378,0.053709312326516434,50,0.0002753359701162748,0.00029342001134762246,50,1.0,0.0,50,0.0,0.0,50,229.59710385887084,18.06452151083529,50,26.04,12.14699089301964,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868498986094523,0.01315010139054781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3745833553592954,0.6172637055877722,0.008152939052932412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08310372395605063,0.8625866535942552,0.05430962244969411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026128065299104733,0.65546604201743,0.3135206750187666,0.004885217664698652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112795998852498,0.28853766618201626,0.00018273393273393203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37798956320625365,0.6156413951472396,0.006369041646506773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04693966867562899,0.3886314329790438,0.0289279368894954,0.5343566033069461,0.00114435814888562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595466303549628,0.040453369645037124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953093720718673,0.3036925880498271,0.000998039878305608,0.0,0.0,0.014887461831906831,0.468324080820131,0.4980990044839446,8.133187766581712e-05,0.00019400409245045767,0.0003566678477820919,0.0,1.0,1.0,0.0,0.0,0.0,5.007229898407141,224.5898739604637,234.60433375727797,3.366974095534446,22.673025904465554,29.406974095534444,4.832115426520378,0.1488746183190683,4.68324080820131,4.980990044839446
