program,signals,p_int_given_signal_mean,p_int_given_signal_std,p_int_given_signal_count,p_int_given_nosignal_mean,p_int_given_nosignal_std,p_int_given_nosignal_count,pct_matches_from_signal_mean,pct_matches_from_signal_std,pct_matches_from_signal_count,pct_match_from_nosignal_mean,pct_match_from_nosignal_std,pct_match_from_nosignal_count,reviews_per_program_mean,reviews_per_program_std,reviews_per_program_count,unfilled_positions_mean,unfilled_positions_std,unfilled_positions_count,p1_a1,p1_a2,p1_a3,p1_a4,p1_a5,p1_a6,p1_a7,p1_a8,p1_a9,p1_a10,p2_a1,p2_a2,p2_a3,p2_a4,p2_a5,p2_a6,p2_a7,p2_a8,p2_a9,p2_a10,p3_a1,p3_a2,p3_a3,p3_a4,p3_a5,p3_a6,p3_a7,p3_a8,p3_a9,p3_a10,p4_a1,p4_a2,p4_a3,p4_a4,p4_a5,p4_a6,p4_a7,p4_a8,p4_a9,p4_a10,p5_a1,p5_a2,p5_a3,p5_a4,p5_a5,p5_a6,p5_a7,p5_a8,p5_a9,p5_a10,p6_a1,p6_a2,p6_a3,p6_a4,p6_a5,p6_a6,p6_a7,p6_a8,p6_a9,p6_a10,p7_a1,p7_a2,p7_a3,p7_a4,p7_a5,p7_a6,p7_a7,p7_a8,p7_a9,p7_a10,p8_a1,p8_a2,p8_a3,p8_a4,p8_a5,p8_a6,p8_a7,p8_a8,p8_a9,p8_a10,p9_a1,p9_a2,p9_a3,p9_a4,p9_a5,p9_a6,p9_a7,p9_a8,p9_a9,p9_a10,p10_a1,p10_a2,p10_a3,p10_a4,p10_a5,p10_a6,p10_a7,p10_a8,p10_a9,p10_a10,p_int_given_signal_ci,p_int_given_signal_lower,p_int_given_signal_upper,p_int_given_nosignal_ci,p_int_given_nosignal_lower,p_int_given_nosignal_upper,pct_matches_from_signal_ci,pct_matches_from_signal_lower,pct_matches_from_signal_upper,pct_match_from_nosignal_ci,pct_match_from_nosignal_lower,pct_match_from_nosignal_upper,reviews_per_program_ci,reviews_per_program_lower,reviews_per_program_upper,unfilled_positions_ci,unfilled_positions_lower,unfilled_positions_upper,expect_int_per_signal_mean,expect_int_per_signal_ci,expect_int_per_signal_lower,expect_int_per_signal_upper
Anesthesiology,1,0.9997276548865315,0.0006893696724983721,50,0.05309988143276051,0.00868589237717309,50,1.0,0.0,50,0.0,0.0,50,1536.6808702630337,168.53131106355573,50,0.64,1.1021315155420521,50,0.25083989760210373,0.24265023402187086,0.21275761815911395,0.14886440586605146,0.08205917258922303,0.03707941528142542,0.016057871947119953,0.006770662847444374,0.00254119808158012,0.00037952360406679,0.2470450424361671,0.23779301462844896,0.21301830794144494,0.15161901454154733,0.08762099778257544,0.03714504987797085,0.0177489182424443,0.005528800957743671,0.00183968493487229,0.0006411686567848581,0.2547876168329004,0.23396381702073257,0.217035916714727,0.14381766502099366,0.0872456345660145,0.04179470303256238,0.014165881358530958,0.005071885770391245,0.0015754479954887622,0.000541431687658272,0.24678093055356898,0.23547456212307932,0.2084697368188641,0.15326586085034624,0.08941284504630177,0.03945229648163437,0.015970892321231975,0.007302091083331562,0.002580183478098324,0.001290601243543034,0.24154479533048917,0.2435781404093457,0.21658671135820942,0.1547565065710451,0.07704157961900983,0.04095472014530231,0.016473895565397842,0.005911158426176488,0.0022385894771512903,0.000913903097872594,0.24248181431700216,0.2503487319824496,0.21004360418791537,0.15506170150614257,0.07583751377216534,0.03992251820008494,0.017504486741982125,0.005886312968391658,0.0022532814462160843,0.0006600348776498201,0.2441763413525512,0.2413963847323575,0.20667822940131975,0.15452219365315065,0.09021765197900329,0.038263499310793384,0.014678518771313851,0.0071809625695966215,0.0021429789320864022,0.0007432392978271219,0.24881491140842152,0.24203935217947442,0.21443433938758613,0.15007129563144872,0.07769790420590766,0.04051055158095089,0.0188779830732299,0.005158074951241758,0.0017551582518772022,0.000640429329861488,0.24139474506610653,0.24135627769612383,0.21553473614202698,0.1509508364909432,0.08663444439913609,0.0396039390106296,0.01722060937779909,0.004994083182013892,0.0018435357430255177,0.00046679289219496005,0.243230093831749,0.25093132976478216,0.21124906008926278,0.15046399459532273,0.0815211348885386,0.03874448984832493,0.01568910895321437,0.00566933935414873,0.00212292646064764,0.000378522214008746,0.0001910835243058357,0.9995365713622256,0.9999187384108373,0.002407606533017808,0.0506922748997427,0.05550748796577832,0.0,1.0,1.0,0.0,0.0,0.0,46.71449609495747,1489.9663741680763,1583.3953663579912,0.30549527001248317,0.33450472998751685,0.9454952700124832,0.9997276548865315,0.0001910835243058357,0.9995365713622256,0.9999187384108373
Anesthesiology,2,0.9924782332545391,0.005082542645495229,50,0.041710110396299266,0.009742410057101036,50,1.0,0.0,50,0.0,0.0,50,1469.5914340893783,164.3764022673055,50,0.36,1.2577920401745792,50,0.4542330947128821,0.3620029591238288,0.14426910179826016,0.03545729399401151,0.003947864272362684,8.9686098654708e-05,0.0,0.0,0.0,0.0,0.4056143588550211,0.35154044161648246,0.18230374609868463,0.05094326727214569,0.008595222434403535,0.000915627478720972,8.7336244541484e-05,0.0,0.0,0.0,0.36260804404385705,0.3381825158860549,0.21137757266258006,0.07244369491892122,0.014093624103141928,0.001294548385444622,0.0,0.0,0.0,0.0,0.3054265709458381,0.3169083517049822,0.25319005766262104,0.09569889654011499,0.02387761496607177,0.004158425949072766,0.000740082231298986,0.0,0.0,0.0,0.26573628463734555,0.2748335440826848,0.2723427995812613,0.14172542533563665,0.03779514796100513,0.0071105848908070155,0.00045621351125938196,0.0,0.0,0.0,0.21203696687437557,0.2348326153481274,0.28373382017895316,0.18460987909917917,0.06445227202975143,0.016799535540173688,0.003080319812853634,0.000454591116585752,0.0,0.0,0.1629802172659146,0.18583593908925133,0.2656173928766053,0.2327331885488011,0.11041226351678152,0.03382392498515662,0.00744924429801302,0.000978337894052524,0.000169491525423728,0.0,0.11774231412503557,0.15769436432637504,0.23463410617418137,0.27158450636519677,0.1576089047969003,0.04741057580095646,0.011393356461419799,0.0015698809997082342,0.000180995475113122,0.000180995475113122,0.07145786582813698,0.0938580295263616,0.19533726217970782,0.2829722262093629,0.22563549476228306,0.10144140234971896,0.024252724452525142,0.004686162126619056,0.000269943676395286,8.8888888888888e-05,0.024346869476327672,0.05313581543049764,0.14824590252592645,0.26700358137765545,0.26854964286224514,0.16276082909435996,0.06104862522388052,0.012881398398045273,0.001760668944395004,0.000266666666666666,0.0014088089451574004,0.9910694243093817,0.9938870421996965,0.0027004582928586555,0.03900965210344061,0.04441056868915792,0.0,1.0,1.0,0.0,0.0,0.0,45.56281413442173,1424.0286199549564,1515.1542482238,0.3486421661245237,0.011357833875476286,0.7086421661245237,1.9849564665090782,0.0028176178903148007,1.9821388486187634,1.987774084399393
Anesthesiology,3,0.9601265892886306,0.018637153751762302,50,0.028473191503602377,0.008959605395745729,50,1.0,0.0,50,0.0,0.0,50,1254.6309313843296,91.60072617913622,50,1.6,3.0033994345183768,50,0.636183286121488,0.31902449681537565,0.04300760346625886,0.001784613596877436,0.0,0.0,0.0,0.0,0.0,0.0,0.5188143996420487,0.3873575036994281,0.0855015828921624,0.008033830839531375,0.000292682926829268,0.0,0.0,0.0,0.0,0.0,0.4280470882338965,0.3936615007194459,0.1600502679205782,0.017349812636182595,0.0005372372662383801,0.00035409322365844,0.0,0.0,0.0,0.0,0.31559585333588147,0.38132417182760114,0.2492660254348713,0.05039074853245066,0.00342320086919526,0.0,0.0,0.0,0.0,0.0,0.21518163159061138,0.3222022592813729,0.3356720746296056,0.1127100936481852,0.014134930949234641,9.9009900990098e-05,0.0,0.0,0.0,0.0,0.14888743451735043,0.2427324073508749,0.37725130044002564,0.19356281599225375,0.03393253535538785,0.00363350634410723,0.0,0.0,0.0,0.0,0.08943188612697367,0.16961079093730716,0.3550804365318856,0.2913796916364547,0.08495358745820872,0.00880914281736698,0.000734464491803042,0.0,0.0,0.0,0.04638698417939277,0.10808592305302264,0.28933112095925195,0.3497553470579073,0.17375434051066105,0.029364567606835864,0.0032339973346826338,8.7719298245614e-05,0.0,0.0,0.017057515987234925,0.060395368461373306,0.2147321490908898,0.36667131310115564,0.2534385128161964,0.07776544243717491,0.009037215968954442,0.000811984399463844,9.049773755656e-05,0.0,0.00200894510237628,0.025329768566432112,0.14058347449498135,0.3354321640812582,0.3168488523519379,0.1479617079263032,0.029658322431163994,0.0021767650455467723,0.0,0.0,0.0051659554575558715,0.9549606338310748,0.9652925447461864,0.002483475910978255,0.025989715592624123,0.03095666741458063,0.0,1.0,1.0,0.0,0.0,0.0,25.390425900008694,1229.240505484321,1280.0213572843384,0.8324998498498363,0.7675001501501638,2.4324998498498362,2.880379767865892,0.015497866372667615,2.8648819014932245,2.895877634238559
Anesthesiology,4,0.9085011582233729,0.03396649302525584,50,0.01873771688229905,0.007548556922118253,50,1.0,0.0,50,0.0,0.0,50,985.7816101114616,87.01053142522893,50,4.72,5.1231367942155215,50,0.7692130210250341,0.22286469186631833,0.007922287108647615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870553364738066,0.38004494886716955,0.032374987873512756,0.000524726785511024,0.0,0.0,0.0,0.0,0.0,0.0,0.4218867919320214,0.4669866868981689,0.1075931028737406,0.003533418296069008,0.0,0.0,0.0,0.0,0.0,0.0,0.2755523630449898,0.44986893510203385,0.25262812846054483,0.020291673048152725,0.001218371709917446,0.000440528634361232,0.0,0.0,0.0,0.0,0.1709198848824045,0.35220986087633155,0.40119075878203103,0.07291692555978153,0.002676363002899462,8.6206896551724e-05,0.0,0.0,0.0,0.0,0.09227235149237484,0.23443564986804122,0.4640071707108519,0.19140750516007035,0.0170110385749264,0.000866284193735152,0.0,0.0,0.0,0.0,0.04651163292775153,0.14561683069284043,0.41112401886533995,0.329294806410864,0.06354512083338665,0.003907590269817302,0.0,0.0,0.0,0.0,0.016210348892422278,0.08121648029061934,0.3004361523729013,0.4311045904197614,0.150483523875494,0.02017292377561472,0.00037598037318679,0.0,0.0,0.0,0.004300224909288414,0.040194985509193655,0.2008332772047148,0.42366599413518086,0.2723852678928839,0.0538250420509378,0.004526150001836176,0.000269058295964124,0.0,0.0,0.0,0.014417823148207918,0.11875176643007816,0.3557310579367441,0.3668875563640078,0.12693764087581236,0.01633127990095563,0.000942875344193862,0.0,0.0,0.009415031520103317,0.8990861267032695,0.9179161897434762,0.002092353228818568,0.01664536365348048,0.02083007011111762,0.0,1.0,1.0,0.0,0.0,0.0,24.11808882772643,961.6635212837352,1009.899698939188,1.4200610691093531,3.2999389308906464,6.140061069109353,3.6340046328934914,0.03766012608041327,3.596344506813078,3.671664758973905
Anesthesiology,5,0.8101854391596828,0.05259318602592306,50,0.00918743880119748,0.005190460039999096,50,1.0,0.0,50,0.0,0.0,50,638.1456899355044,128.80735208170066,50,17.16,10.850298594593456,50,0.875400990572083,0.12387868182047995,0.000720327607437028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67933026715108,0.3122077077096457,0.00846202513927419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4443124951949779,0.5035570112981396,0.051015472180747666,0.001115021326134808,0.0,0.0,0.0,0.0,0.0,0.0,0.24922649911907602,0.5626234672126005,0.1814654626056207,0.006684571062702694,0.0,0.0,0.0,0.0,0.0,0.0,0.13994676177943616,0.4438063104493374,0.3835665163059515,0.032501840036703464,0.000178571428571428,0.0,0.0,0.0,0.0,0.0,0.06603897505001367,0.2797733012855096,0.5285525490898748,0.12131242311603252,0.0043227514585693376,0.0,0.0,0.0,0.0,0.0,0.022907625232130305,0.15224020414941777,0.5111735744640636,0.2861565894037322,0.027166266394915574,0.000355740355740354,0.0,0.0,0.0,0.0,0.007255880498678794,0.07786171069880286,0.38595340248064164,0.4292400037851095,0.09461076853261012,0.0050782340041569795,0.0,0.0,0.0,0.0,0.0006666505117210319,0.03380662513329818,0.24330617131449375,0.49615719104577927,0.20236031527053097,0.0229602671202489,0.000742779603927758,0.0,0.0,0.0,0.0,0.01153630248429077,0.13174044037778215,0.4557529393631551,0.3265329108495174,0.07108597229499909,0.003351434630255376,0.0,0.0,0.0,0.01457808740538922,0.7956073517542935,0.824763526565072,0.0014387221207703743,0.007748716680427106,0.010626160921967855,0.0,1.0,1.0,0.0,0.0,0.0,35.70357643247224,602.4421135030321,673.8492663679766,3.0075493279412724,14.152450672058727,20.167549327941273,4.050927195798414,0.0728904370269461,3.978036758771468,4.12381763282536
Anesthesiology,6,0.740632007056099,0.07067014508333476,50,0.005852097467716411,0.004211656263216168,50,1.0,0.0,50,0.0,0.0,50,449.16451147542307,108.8483922667381,50,34.0,13.531520269959563,50,0.9229555811301742,0.07625131226005567,0.00079310660977008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077833361199163,0.2884559496982932,0.003760714181790456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41839716670794114,0.5388120041625292,0.04261145693222026,0.000179372197309416,0.0,0.0,0.0,0.0,0.0,0.0,0.21225760661542586,0.6022850063201709,0.18257204046302264,0.002885346601380506,0.0,0.0,0.0,0.0,0.0,0.0,0.09744317758971237,0.4517900195171965,0.417129617118271,0.033547900060534354,8.9285714285714e-05,0.0,0.0,0.0,0.0,0.0,0.03836473042223856,0.25769593848942696,0.5573337493845539,0.1421218582743232,0.004483723429457236,0.0,0.0,0.0,0.0,0.0,0.011665518964051595,0.1338041129366192,0.5101778751338795,0.31427262366327835,0.029900497104861826,0.000179372197309416,0.0,0.0,0.0,0.0,0.003247514800982948,0.05294994078447884,0.37239009788352717,0.4584071942119465,0.10959410960189148,0.003411142717172932,0.0,0.0,0.0,0.0,0.000607490433850782,0.023304571597257247,0.21358042423820936,0.49466572830094785,0.23956424694170242,0.028183198865390682,9.4339622641508e-05,0.0,0.0,0.0,0.0,0.006164380928069238,0.10589254564107284,0.4410151311180648,0.34916649665341504,0.09251717956619702,0.005244266093180968,0.0,0.0,0.0,0.01958876481581836,0.7210432422402806,0.7602207718719174,0.0011674115558688032,0.004684685911847608,0.007019509023585215,0.0,1.0,1.0,0.0,0.0,0.0,30.171235026881035,418.993276448542,479.3357465023041,3.750746059119438,30.24925394088056,37.750746059119436,4.443792042336594,0.11753258889491015,4.326259453441684,4.561324631231504
Anesthesiology,7,0.6461347010237712,0.06424862224905444,50,0.002345857267246938,0.001974594336174536,50,1.0,0.0,50,0.0,0.0,50,299.53560914991766,68.8383690290905,50,58.74,16.620383354698617,50,0.9693449747094267,0.030655025290573214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707585050664284,0.2287903671140227,0.00045112781954887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245765977096637,0.5599433408138761,0.015480061476460074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19829690194154653,0.6824591975317795,0.11869236267373406,0.00055153785293972,0.0,0.0,0.0,0.0,0.0,0.0,0.07605294676268155,0.529249398469614,0.38434319277498963,0.010170130195479554,0.000184331797235022,0.0,0.0,0.0,0.0,0.0,0.025066871930184066,0.2812987914567072,0.6154496585761208,0.0780061066084164,0.000178571428571428,0.0,0.0,0.0,0.0,0.0,0.00792422845073981,0.12250430534417645,0.6048060373810065,0.2572474924772846,0.007517936346792542,0.0,0.0,0.0,0.0,0.0,0.00141401065267042,0.046554999430534455,0.4265982774481218,0.4681801853700908,0.05628099449348478,0.0009715326050976481,0.0,0.0,0.0,0.0,0.00010526315789473601,0.018911352295428226,0.23948969959634708,0.5634806717408632,0.17236095706470858,0.005652056144758016,0.0,0.0,0.0,0.0,0.0,0.004743413809486526,0.11413874079793429,0.5316131099944763,0.31347491032100405,0.03602982507709874,0.0,0.0,0.0,0.0,0.01780880949788612,0.6283258915258851,0.6639435105216573,0.000547329625719013,0.0017985276415279248,0.002893186892965951,0.0,1.0,1.0,0.0,0.0,0.0,19.081022398146427,280.4545867517712,318.6166315480641,4.606935224202745,54.13306477579726,63.346935224202745,4.5229429071663985,0.12466166648520284,4.398281240681196,4.647604573651601
Anesthesiology,8,0.6114071644623078,0.07280928927807351,50,0.0019933156981853826,0.001770904042782745,50,1.0,0.0,50,0.0,0.0,50,270.28051615111775,53.454863542299904,50,91.66,20.72030454429093,50,0.9633445672800726,0.03665543271992741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500450342149502,0.2488381361615841,0.001116829623465776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816694588901499,0.5936759589929148,0.024654582116935293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15172536101974918,0.6663863208969032,0.18125880185554588,0.0006295162278015901,0.0,0.0,0.0,0.0,0.0,0.0,0.05235853851053362,0.46109382754848616,0.46540735131586203,0.02105256332687249,8.7719298245614e-05,0.0,0.0,0.0,0.0,0.0,0.014500678049505729,0.21366679544284273,0.6297254657555567,0.1414799226674126,0.00062713808468226,0.0,0.0,0.0,0.0,0.0,0.00434656249839361,0.0910419995341561,0.52740898967778,0.3553796113412955,0.02154969456564326,0.000273142382731422,0.0,0.0,0.0,0.0,0.000308004052684902,0.028840913675096447,0.32902615391444084,0.5284546755732014,0.11191544676276428,0.001454806021811974,0.0,0.0,0.0,0.0,0.0,0.009193995046578836,0.16483874194100412,0.5427504864947078,0.267624354276807,0.015592422240902088,0.0,0.0,0.0,0.0,0.0,0.0019712158236239678,0.07460394899564289,0.4376210568756246,0.40329355365605857,0.08200551260716503,0.000504712041884816,0.0,0.0,0.0,0.020181705335304317,0.5912254591270035,0.6315888697976121,0.0004908695569330815,0.0015024461412523013,0.002484185255118464,0.0,1.0,1.0,0.0,0.0,0.0,14.81693222727943,255.4635839238383,285.0974483783972,5.743375397795272,85.91662460220472,97.40337539779527,4.8912573156984624,0.16145364268243453,4.729803673016028,5.052710958380897
Anesthesiology,9,0.5447274648715311,0.07005967467298371,50,0.0008938564596880344,0.0010565133171919392,50,1.0,0.0,50,0.0,0.0,50,238.4261576787959,33.175672465795756,50,143.6,28.098950521472556,50,0.9805039967449889,0.019496003255011045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7792021964497498,0.22052753327997987,0.00027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3801217176461597,0.6076654783761399,0.012212803977700288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13971614092788737,0.7140913629140659,0.1459210029453769,0.00027149321266968203,0.0,0.0,0.0,0.0,0.0,0.0,0.041761707602593755,0.4838980730568996,0.45839451038785145,0.015945708952655097,0.0,0.0,0.0,0.0,0.0,0.0,0.011225336874371172,0.22133511909833015,0.658093084090097,0.1087626692110678,0.0005837907261337861,0.0,0.0,0.0,0.0,0.0,0.002282707118482084,0.08365883343391928,0.5782736228419332,0.3210934960568089,0.01469134054885646,0.0,0.0,0.0,0.0,0.0,0.0,0.025075686141309155,0.3709067549349224,0.5264623860374426,0.07722908592980399,0.000326086956521738,0.0,0.0,0.0,0.0,0.0,0.008510298814017726,0.18802592950520652,0.5727645859716395,0.2182131227923276,0.012486062916808647,0.0,0.0,0.0,0.0,0.0,0.001391023320711622,0.08224686883373523,0.5038615545788949,0.3653789264214734,0.04688494045465217,0.000236686390532544,0.0,0.0,0.0,0.01941955105120416,0.5253079138203269,0.5641470159227353,0.00029285055055212303,0.0006010059091359115,0.0011867070102401574,0.0,1.0,1.0,0.0,0.0,0.0,9.1958272446273,229.2303304341686,247.6219849234232,7.788631715519739,135.81136828448027,151.38863171551972,4.90254718384378,0.17477595946083743,4.727771224382942,5.077323143304618
Anesthesiology,10,0.4831951968570714,0.05374549819957227,50,0.000277795103389246,0.00027961110483250236,50,1.0,0.0,50,0.0,0.0,50,229.4975390378794,16.068653944332905,50,177.64,25.16132438680363,50,0.9935978424341496,0.006402157565850268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266389341192185,0.17336106588078157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4057552495166601,0.5902082653923982,0.004036485090941528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12954073760280546,0.7757892362787224,0.09467002611847196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03655105894798041,0.5604596045484271,0.4023179365721104,0.0006713999314819561,0.0,0.0,0.0,0.0,0.0,0.0,0.00954720322679769,0.25075462690813544,0.6854138406274225,0.054284329237644195,0.0,0.0,0.0,0.0,0.0,0.0,0.0014453184296971842,0.08253011560757587,0.6653243427044596,0.2500477564032357,0.000652466855031512,0.0,0.0,0.0,0.0,0.0,0.000453816620562658,0.025475071235010673,0.4488386413155356,0.5046983449306657,0.020305554469653857,0.00022857142857142802,0.0,0.0,0.0,0.0,0.0,0.006714641850011254,0.2347502818856577,0.6346146807462671,0.12392039551806383,0.0,0.0,0.0,0.0,0.0,0.0,0.0012736172863484641,0.10687653528222885,0.6062737465592607,0.2807714647578729,0.004804636114289046,0.0,0.0,0.0,0.0,0.014897492044185437,0.46829770481288596,0.49809268890125685,7.750424406227302e-05,0.000200290859326973,0.00035529934745151905,0.0,1.0,1.0,0.0,0.0,0.0,4.454003634082483,225.0435354037969,233.95154267196187,6.974363294236973,170.665636705763,184.61436329423697,4.831951968570714,0.14897492044185437,4.682977048128859,4.980926889012569
